nohup: ignoring input
Number of parameter:  74.51M

  0%|                                                                                                      | 0/98 [00:00<?, ?it/s]
TRAIN (2) | Loss: 2.031 | Acc 0.690 mIoU 0.444:   6%|██▊                                           | 6/98 [00:18<04:38,  3.03s/it]
TRAIN (2) | Loss: 2.006 | Acc 0.699 mIoU 0.449:   6%|██▊                                           | 6/98 [00:21<04:38,  3.03s/it]
TRAIN (2) | Loss: 2.006 | Acc 0.699 mIoU 0.449:   7%|███▎                                          | 7/98 [00:21<04:36,  3.04s/it]
TRAIN (2) | Loss: 2.011 | Acc 0.701 mIoU 0.450:   7%|███▎                                          | 7/98 [00:24<04:36,  3.04s/it]
TRAIN (2) | Loss: 2.011 | Acc 0.701 mIoU 0.450:   8%|███▊                                          | 8/98 [00:24<04:35,  3.06s/it]
TRAIN (2) | Loss: 2.017 | Acc 0.698 mIoU 0.445:   8%|███▊                                          | 8/98 [00:27<04:35,  3.06s/it]
TRAIN (2) | Loss: 2.017 | Acc 0.698 mIoU 0.445:   9%|████▏                                         | 9/98 [00:27<04:29,  3.03s/it]
TRAIN (2) | Loss: 2.007 | Acc 0.701 mIoU 0.445:   9%|████▏                                         | 9/98 [00:30<04:29,  3.03s/it]
TRAIN (2) | Loss: 2.007 | Acc 0.701 mIoU 0.445:  10%|████▌                                        | 10/98 [00:30<04:22,  2.99s/it]
TRAIN (2) | Loss: 2.038 | Acc 0.697 mIoU 0.440:  10%|████▌                                        | 10/98 [00:33<04:22,  2.99s/it]
TRAIN (2) | Loss: 2.038 | Acc 0.697 mIoU 0.440:  11%|█████                                        | 11/98 [00:33<04:20,  2.99s/it]
TRAIN (2) | Loss: 2.045 | Acc 0.697 mIoU 0.436:  11%|█████                                        | 11/98 [00:36<04:20,  2.99s/it]
TRAIN (2) | Loss: 2.045 | Acc 0.697 mIoU 0.436:  12%|█████▌                                       | 12/98 [00:36<04:19,  3.01s/it]
TRAIN (2) | Loss: 2.068 | Acc 0.693 mIoU 0.433:  12%|█████▌                                       | 12/98 [00:39<04:19,  3.01s/it]
TRAIN (2) | Loss: 2.068 | Acc 0.693 mIoU 0.433:  13%|█████▉                                       | 13/98 [00:39<04:17,  3.03s/it]
TRAIN (2) | Loss: 2.052 | Acc 0.698 mIoU 0.437:  13%|█████▉                                       | 13/98 [00:42<04:17,  3.03s/it]
TRAIN (2) | Loss: 2.052 | Acc 0.698 mIoU 0.437:  14%|██████▍                                      | 14/98 [00:42<04:13,  3.01s/it]
TRAIN (2) | Loss: 2.105 | Acc 0.685 mIoU 0.424:  14%|██████▍                                      | 14/98 [00:45<04:13,  3.01s/it]
TRAIN (2) | Loss: 2.105 | Acc 0.685 mIoU 0.424:  15%|██████▉                                      | 15/98 [00:45<04:07,  2.98s/it]
TRAIN (2) | Loss: 2.084 | Acc 0.693 mIoU 0.433:  15%|██████▉                                      | 15/98 [00:48<04:07,  2.98s/it]
TRAIN (2) | Loss: 2.084 | Acc 0.693 mIoU 0.433:  16%|███████▎                                     | 16/98 [00:48<04:06,  3.01s/it]
TRAIN (2) | Loss: 2.092 | Acc 0.691 mIoU 0.432:  16%|███████▎                                     | 16/98 [00:51<04:06,  3.01s/it]
TRAIN (2) | Loss: 2.092 | Acc 0.691 mIoU 0.432:  17%|███████▊                                     | 17/98 [00:51<04:02,  2.99s/it]
TRAIN (2) | Loss: 2.075 | Acc 0.697 mIoU 0.437:  17%|███████▊                                     | 17/98 [00:54<04:02,  2.99s/it]
TRAIN (2) | Loss: 2.075 | Acc 0.697 mIoU 0.437:  18%|████████▎                                    | 18/98 [00:54<03:59,  3.00s/it]
TRAIN (2) | Loss: 2.078 | Acc 0.694 mIoU 0.434:  18%|████████▎                                    | 18/98 [00:57<03:59,  3.00s/it]
TRAIN (2) | Loss: 2.078 | Acc 0.694 mIoU 0.434:  19%|████████▋                                    | 19/98 [00:57<03:57,  3.01s/it]
TRAIN (2) | Loss: 2.077 | Acc 0.696 mIoU 0.435:  19%|████████▋                                    | 19/98 [01:00<03:57,  3.01s/it]
TRAIN (2) | Loss: 2.077 | Acc 0.696 mIoU 0.435:  20%|█████████▏                                   | 20/98 [01:00<03:52,  2.98s/it]
TRAIN (2) | Loss: 2.070 | Acc 0.698 mIoU 0.438:  20%|█████████▏                                   | 20/98 [01:03<03:52,  2.98s/it]
TRAIN (2) | Loss: 2.070 | Acc 0.698 mIoU 0.438:  21%|█████████▋                                   | 21/98 [01:03<03:49,  2.99s/it]
TRAIN (2) | Loss: 2.080 | Acc 0.695 mIoU 0.436:  21%|█████████▋                                   | 21/98 [01:06<03:49,  2.99s/it]
TRAIN (2) | Loss: 2.080 | Acc 0.695 mIoU 0.436:  22%|██████████                                   | 22/98 [01:06<03:48,  3.00s/it]
TRAIN (2) | Loss: 2.073 | Acc 0.699 mIoU 0.439:  22%|██████████                                   | 22/98 [01:09<03:48,  3.00s/it]
TRAIN (2) | Loss: 2.073 | Acc 0.699 mIoU 0.439:  23%|██████████▌                                  | 23/98 [01:09<03:45,  3.00s/it]
TRAIN (2) | Loss: 2.072 | Acc 0.698 mIoU 0.438:  23%|██████████▌                                  | 23/98 [01:11<03:45,  3.00s/it]
TRAIN (2) | Loss: 2.072 | Acc 0.698 mIoU 0.438:  24%|███████████                                  | 24/98 [01:11<03:40,  2.99s/it]
TRAIN (2) | Loss: 2.064 | Acc 0.699 mIoU 0.439:  24%|███████████                                  | 24/98 [01:15<03:40,  2.99s/it]
TRAIN (2) | Loss: 2.064 | Acc 0.699 mIoU 0.439:  26%|███████████▍                                 | 25/98 [01:15<03:41,  3.04s/it]
TRAIN (2) | Loss: 2.057 | Acc 0.701 mIoU 0.443:  26%|███████████▍                                 | 25/98 [01:18<03:41,  3.04s/it]
TRAIN (2) | Loss: 2.057 | Acc 0.701 mIoU 0.443:  27%|███████████▉                                 | 26/98 [01:18<03:38,  3.04s/it]
TRAIN (2) | Loss: 2.055 | Acc 0.702 mIoU 0.445:  27%|███████████▉                                 | 26/98 [01:21<03:38,  3.04s/it]
TRAIN (2) | Loss: 2.055 | Acc 0.702 mIoU 0.445:  28%|████████████▍                                | 27/98 [01:21<03:33,  3.01s/it]
TRAIN (2) | Loss: 2.059 | Acc 0.702 mIoU 0.445:  28%|████████████▍                                | 27/98 [01:24<03:33,  3.01s/it]
TRAIN (2) | Loss: 2.059 | Acc 0.702 mIoU 0.445:  29%|████████████▊                                | 28/98 [01:24<03:29,  3.00s/it]
TRAIN (2) | Loss: 2.061 | Acc 0.700 mIoU 0.444:  29%|████████████▊                                | 28/98 [01:27<03:29,  3.00s/it]
TRAIN (2) | Loss: 2.061 | Acc 0.700 mIoU 0.444:  30%|█████████████▎                               | 29/98 [01:27<03:28,  3.02s/it]
TRAIN (2) | Loss: 2.073 | Acc 0.697 mIoU 0.442:  30%|█████████████▎                               | 29/98 [01:30<03:28,  3.02s/it]
TRAIN (2) | Loss: 2.073 | Acc 0.697 mIoU 0.442:  31%|█████████████▊                               | 30/98 [01:30<03:26,  3.03s/it]
TRAIN (2) | Loss: 2.074 | Acc 0.694 mIoU 0.440:  31%|█████████████▊                               | 30/98 [01:33<03:26,  3.03s/it]
TRAIN (2) | Loss: 2.074 | Acc 0.694 mIoU 0.440:  32%|██████████████▏                              | 31/98 [01:33<03:23,  3.03s/it]
TRAIN (2) | Loss: 2.058 | Acc 0.699 mIoU 0.444:  32%|██████████████▏                              | 31/98 [01:36<03:23,  3.03s/it]
TRAIN (2) | Loss: 2.058 | Acc 0.699 mIoU 0.444:  33%|██████████████▋                              | 32/98 [01:36<03:20,  3.04s/it]
TRAIN (2) | Loss: 2.068 | Acc 0.697 mIoU 0.441:  33%|██████████████▋                              | 32/98 [01:39<03:20,  3.04s/it]
TRAIN (2) | Loss: 2.068 | Acc 0.697 mIoU 0.441:  34%|███████████████▏                             | 33/98 [01:39<03:16,  3.02s/it]
TRAIN (2) | Loss: 2.060 | Acc 0.699 mIoU 0.443:  34%|███████████████▏                             | 33/98 [01:42<03:16,  3.02s/it]
TRAIN (2) | Loss: 2.060 | Acc 0.699 mIoU 0.443:  35%|███████████████▌                             | 34/98 [01:42<03:14,  3.04s/it]
TRAIN (2) | Loss: 2.079 | Acc 0.697 mIoU 0.441:  35%|███████████████▌                             | 34/98 [01:45<03:14,  3.04s/it]
TRAIN (2) | Loss: 2.079 | Acc 0.697 mIoU 0.441:  36%|████████████████                             | 35/98 [01:45<03:11,  3.05s/it]
TRAIN (2) | Loss: 2.082 | Acc 0.697 mIoU 0.442:  36%|████████████████                             | 35/98 [01:48<03:11,  3.05s/it]
TRAIN (2) | Loss: 2.082 | Acc 0.697 mIoU 0.442:  37%|████████████████▌                            | 36/98 [01:48<03:08,  3.04s/it]
TRAIN (2) | Loss: 2.079 | Acc 0.699 mIoU 0.445:  37%|████████████████▌                            | 36/98 [01:51<03:08,  3.04s/it]
TRAIN (2) | Loss: 2.079 | Acc 0.699 mIoU 0.445:  38%|████████████████▉                            | 37/98 [01:51<03:05,  3.05s/it]
TRAIN (2) | Loss: 2.084 | Acc 0.698 mIoU 0.444:  38%|████████████████▉                            | 37/98 [01:54<03:05,  3.05s/it]
TRAIN (2) | Loss: 2.084 | Acc 0.698 mIoU 0.444:  39%|█████████████████▍                           | 38/98 [01:54<03:02,  3.05s/it]
TRAIN (2) | Loss: 2.076 | Acc 0.701 mIoU 0.446:  39%|█████████████████▍                           | 38/98 [01:57<03:02,  3.05s/it]
TRAIN (2) | Loss: 2.076 | Acc 0.701 mIoU 0.446:  40%|█████████████████▉                           | 39/98 [01:57<02:59,  3.04s/it]
TRAIN (2) | Loss: 2.075 | Acc 0.702 mIoU 0.447:  40%|█████████████████▉                           | 39/98 [02:00<02:59,  3.04s/it]
TRAIN (2) | Loss: 2.075 | Acc 0.702 mIoU 0.447:  41%|██████████████████▎                          | 40/98 [02:00<02:55,  3.02s/it]
TRAIN (2) | Loss: 2.080 | Acc 0.701 mIoU 0.446:  41%|██████████████████▎                          | 40/98 [02:03<02:55,  3.02s/it]
TRAIN (2) | Loss: 2.080 | Acc 0.701 mIoU 0.446:  42%|██████████████████▊                          | 41/98 [02:03<02:53,  3.04s/it]
TRAIN (2) | Loss: 2.088 | Acc 0.700 mIoU 0.445:  42%|██████████████████▊                          | 41/98 [02:06<02:53,  3.04s/it]
TRAIN (2) | Loss: 2.088 | Acc 0.700 mIoU 0.445:  43%|███████████████████▎                         | 42/98 [02:06<02:50,  3.04s/it]
TRAIN (2) | Loss: 2.078 | Acc 0.703 mIoU 0.448:  43%|███████████████████▎                         | 42/98 [02:09<02:50,  3.04s/it]
TRAIN (2) | Loss: 2.078 | Acc 0.703 mIoU 0.448:  44%|███████████████████▋                         | 43/98 [02:09<02:47,  3.04s/it]
TRAIN (2) | Loss: 2.094 | Acc 0.701 mIoU 0.446:  44%|███████████████████▋                         | 43/98 [02:12<02:47,  3.04s/it]
TRAIN (2) | Loss: 2.094 | Acc 0.701 mIoU 0.446:  45%|████████████████████▏                        | 44/98 [02:12<02:44,  3.05s/it]
TRAIN (2) | Loss: 2.087 | Acc 0.702 mIoU 0.447:  45%|████████████████████▏                        | 44/98 [02:15<02:44,  3.05s/it]
TRAIN (2) | Loss: 2.087 | Acc 0.702 mIoU 0.447:  46%|████████████████████▋                        | 45/98 [02:15<02:41,  3.05s/it]
TRAIN (2) | Loss: 2.086 | Acc 0.703 mIoU 0.450:  46%|████████████████████▋                        | 45/98 [02:18<02:41,  3.05s/it]
TRAIN (2) | Loss: 2.086 | Acc 0.703 mIoU 0.450:  47%|█████████████████████                        | 46/98 [02:18<02:38,  3.06s/it]
TRAIN (2) | Loss: 2.083 | Acc 0.703 mIoU 0.451:  47%|█████████████████████                        | 46/98 [02:22<02:38,  3.06s/it]
TRAIN (2) | Loss: 2.083 | Acc 0.703 mIoU 0.451:  48%|█████████████████████▌                       | 47/98 [02:22<02:36,  3.06s/it]
TRAIN (2) | Loss: 2.087 | Acc 0.703 mIoU 0.450:  48%|█████████████████████▌                       | 47/98 [02:25<02:36,  3.06s/it]
TRAIN (2) | Loss: 2.087 | Acc 0.703 mIoU 0.450:  49%|██████████████████████                       | 48/98 [02:25<02:32,  3.04s/it]
TRAIN (2) | Loss: 2.083 | Acc 0.704 mIoU 0.452:  49%|██████████████████████                       | 48/98 [02:28<02:32,  3.04s/it]
TRAIN (2) | Loss: 2.083 | Acc 0.704 mIoU 0.452:  50%|██████████████████████▌                      | 49/98 [02:28<02:29,  3.05s/it]
TRAIN (2) | Loss: 2.079 | Acc 0.704 mIoU 0.453:  50%|██████████████████████▌                      | 49/98 [02:31<02:29,  3.05s/it]
TRAIN (2) | Loss: 2.079 | Acc 0.704 mIoU 0.453:  51%|██████████████████████▉                      | 50/98 [02:31<02:25,  3.03s/it]
TRAIN (2) | Loss: 2.074 | Acc 0.705 mIoU 0.454:  51%|██████████████████████▉                      | 50/98 [02:34<02:25,  3.03s/it]
TRAIN (2) | Loss: 2.074 | Acc 0.705 mIoU 0.454:  52%|███████████████████████▍                     | 51/98 [02:34<02:22,  3.03s/it]
TRAIN (2) | Loss: 2.075 | Acc 0.704 mIoU 0.453:  52%|███████████████████████▍                     | 51/98 [02:37<02:22,  3.03s/it]
TRAIN (2) | Loss: 2.075 | Acc 0.704 mIoU 0.453:  53%|███████████████████████▉                     | 52/98 [02:37<02:18,  3.00s/it]
TRAIN (2) | Loss: 2.077 | Acc 0.703 mIoU 0.452:  53%|███████████████████████▉                     | 52/98 [02:40<02:18,  3.00s/it]
TRAIN (2) | Loss: 2.077 | Acc 0.703 mIoU 0.452:  54%|████████████████████████▎                    | 53/98 [02:40<02:16,  3.02s/it]
TRAIN (2) | Loss: 2.075 | Acc 0.704 mIoU 0.452:  54%|████████████████████████▎                    | 53/98 [02:43<02:16,  3.02s/it]
TRAIN (2) | Loss: 2.075 | Acc 0.704 mIoU 0.452:  55%|████████████████████████▊                    | 54/98 [02:43<02:13,  3.03s/it]
TRAIN (2) | Loss: 2.081 | Acc 0.702 mIoU 0.451:  55%|████████████████████████▊                    | 54/98 [02:46<02:13,  3.03s/it]
TRAIN (2) | Loss: 2.081 | Acc 0.702 mIoU 0.451:  56%|█████████████████████████▎                   | 55/98 [02:46<02:09,  3.00s/it]
TRAIN (2) | Loss: 2.081 | Acc 0.702 mIoU 0.451:  56%|█████████████████████████▎                   | 55/98 [02:49<02:09,  3.00s/it]
TRAIN (2) | Loss: 2.081 | Acc 0.702 mIoU 0.451:  57%|█████████████████████████▋                   | 56/98 [02:49<02:06,  3.01s/it]
TRAIN (2) | Loss: 2.082 | Acc 0.700 mIoU 0.449:  57%|█████████████████████████▋                   | 56/98 [02:52<02:06,  3.01s/it]
TRAIN (2) | Loss: 2.082 | Acc 0.700 mIoU 0.449:  58%|██████████████████████████▏                  | 57/98 [02:52<02:04,  3.03s/it]
TRAIN (2) | Loss: 2.081 | Acc 0.700 mIoU 0.449:  58%|██████████████████████████▏                  | 57/98 [02:55<02:04,  3.03s/it]
TRAIN (2) | Loss: 2.081 | Acc 0.700 mIoU 0.449:  59%|██████████████████████████▋                  | 58/98 [02:55<02:00,  3.02s/it]
TRAIN (2) | Loss: 2.082 | Acc 0.700 mIoU 0.449:  59%|██████████████████████████▋                  | 58/98 [02:58<02:00,  3.02s/it]
TRAIN (2) | Loss: 2.082 | Acc 0.700 mIoU 0.449:  60%|███████████████████████████                  | 59/98 [02:58<01:57,  3.01s/it]
TRAIN (2) | Loss: 2.081 | Acc 0.700 mIoU 0.450:  60%|███████████████████████████                  | 59/98 [03:01<01:57,  3.01s/it]
TRAIN (2) | Loss: 2.081 | Acc 0.700 mIoU 0.450:  61%|███████████████████████████▌                 | 60/98 [03:01<01:53,  3.00s/it]
TRAIN (2) | Loss: 2.076 | Acc 0.702 mIoU 0.451:  61%|███████████████████████████▌                 | 60/98 [03:04<01:53,  3.00s/it]
TRAIN (2) | Loss: 2.076 | Acc 0.702 mIoU 0.451:  62%|████████████████████████████                 | 61/98 [03:04<01:50,  2.99s/it]
TRAIN (2) | Loss: 2.070 | Acc 0.703 mIoU 0.453:  62%|████████████████████████████                 | 61/98 [03:07<01:50,  2.99s/it]
TRAIN (2) | Loss: 2.070 | Acc 0.703 mIoU 0.453:  63%|████████████████████████████▍                | 62/98 [03:07<01:48,  3.00s/it]
TRAIN (2) | Loss: 2.066 | Acc 0.703 mIoU 0.453:  63%|████████████████████████████▍                | 62/98 [03:10<01:48,  3.00s/it]
TRAIN (2) | Loss: 2.066 | Acc 0.703 mIoU 0.453:  64%|████████████████████████████▉                | 63/98 [03:10<01:45,  3.02s/it]
TRAIN (2) | Loss: 2.070 | Acc 0.703 mIoU 0.453:  64%|████████████████████████████▉                | 63/98 [03:13<01:45,  3.02s/it]
TRAIN (2) | Loss: 2.070 | Acc 0.703 mIoU 0.453:  65%|█████████████████████████████▍               | 64/98 [03:13<01:43,  3.03s/it]
TRAIN (2) | Loss: 2.072 | Acc 0.702 mIoU 0.452:  65%|█████████████████████████████▍               | 64/98 [03:16<01:43,  3.03s/it]
TRAIN (2) | Loss: 2.072 | Acc 0.702 mIoU 0.452:  66%|█████████████████████████████▊               | 65/98 [03:16<01:40,  3.05s/it]
TRAIN (2) | Loss: 2.068 | Acc 0.703 mIoU 0.453:  66%|█████████████████████████████▊               | 65/98 [03:19<01:40,  3.05s/it]
TRAIN (2) | Loss: 2.068 | Acc 0.703 mIoU 0.453:  67%|██████████████████████████████▎              | 66/98 [03:19<01:37,  3.05s/it]
TRAIN (2) | Loss: 2.064 | Acc 0.704 mIoU 0.454:  67%|██████████████████████████████▎              | 66/98 [03:22<01:37,  3.05s/it]
TRAIN (2) | Loss: 2.064 | Acc 0.704 mIoU 0.454:  68%|██████████████████████████████▊              | 67/98 [03:22<01:34,  3.04s/it]
TRAIN (2) | Loss: 2.064 | Acc 0.704 mIoU 0.454:  68%|██████████████████████████████▊              | 67/98 [03:25<01:34,  3.04s/it]
TRAIN (2) | Loss: 2.064 | Acc 0.704 mIoU 0.454:  69%|███████████████████████████████▏             | 68/98 [03:25<01:31,  3.03s/it]
TRAIN (2) | Loss: 2.064 | Acc 0.704 mIoU 0.455:  69%|███████████████████████████████▏             | 68/98 [03:28<01:31,  3.03s/it]
TRAIN (2) | Loss: 2.064 | Acc 0.704 mIoU 0.455:  70%|███████████████████████████████▋             | 69/98 [03:28<01:28,  3.05s/it]
TRAIN (2) | Loss: 2.064 | Acc 0.704 mIoU 0.454:  70%|███████████████████████████████▋             | 69/98 [03:31<01:28,  3.05s/it]
TRAIN (2) | Loss: 2.064 | Acc 0.704 mIoU 0.454:  71%|████████████████████████████████▏            | 70/98 [03:31<01:26,  3.07s/it]
TRAIN (2) | Loss: 2.060 | Acc 0.705 mIoU 0.455:  71%|████████████████████████████████▏            | 70/98 [03:34<01:26,  3.07s/it]
TRAIN (2) | Loss: 2.060 | Acc 0.705 mIoU 0.455:  72%|████████████████████████████████▌            | 71/98 [03:34<01:21,  3.03s/it]
TRAIN (2) | Loss: 2.060 | Acc 0.705 mIoU 0.455:  72%|████████████████████████████████▌            | 71/98 [03:37<01:21,  3.03s/it]
TRAIN (2) | Loss: 2.060 | Acc 0.705 mIoU 0.455:  73%|█████████████████████████████████            | 72/98 [03:37<01:19,  3.04s/it]
TRAIN (2) | Loss: 2.060 | Acc 0.705 mIoU 0.455:  73%|█████████████████████████████████            | 72/98 [03:40<01:19,  3.04s/it]
TRAIN (2) | Loss: 2.060 | Acc 0.705 mIoU 0.455:  74%|█████████████████████████████████▌           | 73/98 [03:40<01:15,  3.03s/it]
TRAIN (2) | Loss: 2.056 | Acc 0.706 mIoU 0.456:  74%|█████████████████████████████████▌           | 73/98 [03:43<01:15,  3.03s/it]
TRAIN (2) | Loss: 2.056 | Acc 0.706 mIoU 0.456:  76%|█████████████████████████████████▉           | 74/98 [03:43<01:11,  2.98s/it]
TRAIN (2) | Loss: 2.055 | Acc 0.706 mIoU 0.456:  76%|█████████████████████████████████▉           | 74/98 [03:46<01:11,  2.98s/it]
TRAIN (2) | Loss: 2.055 | Acc 0.706 mIoU 0.456:  77%|██████████████████████████████████▍          | 75/98 [03:46<01:08,  2.98s/it]
TRAIN (2) | Loss: 2.054 | Acc 0.706 mIoU 0.456:  77%|██████████████████████████████████▍          | 75/98 [03:49<01:08,  2.98s/it]
TRAIN (2) | Loss: 2.054 | Acc 0.706 mIoU 0.456:  78%|██████████████████████████████████▉          | 76/98 [03:49<01:05,  2.97s/it]
TRAIN (2) | Loss: 2.052 | Acc 0.707 mIoU 0.457:  78%|██████████████████████████████████▉          | 76/98 [03:52<01:05,  2.97s/it]
TRAIN (2) | Loss: 2.052 | Acc 0.707 mIoU 0.457:  79%|███████████████████████████████████▎         | 77/98 [03:52<01:02,  3.00s/it]
TRAIN (2) | Loss: 2.048 | Acc 0.707 mIoU 0.458:  79%|███████████████████████████████████▎         | 77/98 [03:55<01:02,  3.00s/it]
TRAIN (2) | Loss: 2.048 | Acc 0.707 mIoU 0.458:  80%|███████████████████████████████████▊         | 78/98 [03:55<00:59,  2.97s/it]
TRAIN (2) | Loss: 2.051 | Acc 0.706 mIoU 0.458:  80%|███████████████████████████████████▊         | 78/98 [03:58<00:59,  2.97s/it]
TRAIN (2) | Loss: 2.051 | Acc 0.706 mIoU 0.458:  81%|████████████████████████████████████▎        | 79/98 [03:58<00:57,  3.01s/it]
TRAIN (2) | Loss: 2.049 | Acc 0.707 mIoU 0.458:  81%|████████████████████████████████████▎        | 79/98 [04:01<00:57,  3.01s/it]
TRAIN (2) | Loss: 2.049 | Acc 0.707 mIoU 0.458:  82%|████████████████████████████████████▋        | 80/98 [04:01<00:54,  3.00s/it]
TRAIN (2) | Loss: 2.050 | Acc 0.707 mIoU 0.458:  82%|████████████████████████████████████▋        | 80/98 [04:04<00:54,  3.00s/it]
TRAIN (2) | Loss: 2.050 | Acc 0.707 mIoU 0.458:  83%|█████████████████████████████████████▏       | 81/98 [04:04<00:51,  3.04s/it]
TRAIN (2) | Loss: 2.046 | Acc 0.708 mIoU 0.459:  83%|█████████████████████████████████████▏       | 81/98 [04:07<00:51,  3.04s/it]
TRAIN (2) | Loss: 2.046 | Acc 0.708 mIoU 0.459:  84%|█████████████████████████████████████▋       | 82/98 [04:07<00:48,  3.02s/it]
TRAIN (2) | Loss: 2.043 | Acc 0.709 mIoU 0.459:  84%|█████████████████████████████████████▋       | 82/98 [04:10<00:48,  3.02s/it]
TRAIN (2) | Loss: 2.043 | Acc 0.709 mIoU 0.459:  85%|██████████████████████████████████████       | 83/98 [04:10<00:45,  3.03s/it]
TRAIN (2) | Loss: 2.045 | Acc 0.709 mIoU 0.459:  85%|██████████████████████████████████████       | 83/98 [04:13<00:45,  3.03s/it]
TRAIN (2) | Loss: 2.045 | Acc 0.709 mIoU 0.459:  86%|██████████████████████████████████████▌      | 84/98 [04:13<00:42,  3.04s/it]
TRAIN (2) | Loss: 2.043 | Acc 0.709 mIoU 0.459:  86%|██████████████████████████████████████▌      | 84/98 [04:16<00:42,  3.04s/it]
TRAIN (2) | Loss: 2.043 | Acc 0.709 mIoU 0.459:  87%|███████████████████████████████████████      | 85/98 [04:16<00:39,  3.05s/it]
TRAIN (2) | Loss: 2.041 | Acc 0.710 mIoU 0.460:  87%|███████████████████████████████████████      | 85/98 [04:19<00:39,  3.05s/it]
TRAIN (2) | Loss: 2.041 | Acc 0.710 mIoU 0.460:  88%|███████████████████████████████████████▍     | 86/98 [04:19<00:36,  3.03s/it]
TRAIN (2) | Loss: 2.048 | Acc 0.708 mIoU 0.458:  88%|███████████████████████████████████████▍     | 86/98 [04:22<00:36,  3.03s/it]
TRAIN (2) | Loss: 2.048 | Acc 0.708 mIoU 0.458:  89%|███████████████████████████████████████▉     | 87/98 [04:22<00:33,  3.02s/it]
TRAIN (2) | Loss: 2.047 | Acc 0.708 mIoU 0.458:  89%|███████████████████████████████████████▉     | 87/98 [04:25<00:33,  3.02s/it]
TRAIN (2) | Loss: 2.047 | Acc 0.708 mIoU 0.458:  90%|████████████████████████████████████████▍    | 88/98 [04:25<00:30,  3.03s/it]
TRAIN (2) | Loss: 2.045 | Acc 0.708 mIoU 0.457:  90%|████████████████████████████████████████▍    | 88/98 [04:28<00:30,  3.03s/it]
TRAIN (2) | Loss: 2.045 | Acc 0.708 mIoU 0.457:  91%|████████████████████████████████████████▊    | 89/98 [04:28<00:27,  3.04s/it]
TRAIN (2) | Loss: 2.044 | Acc 0.709 mIoU 0.458:  91%|████████████████████████████████████████▊    | 89/98 [04:31<00:27,  3.04s/it]
TRAIN (2) | Loss: 2.044 | Acc 0.709 mIoU 0.458:  92%|█████████████████████████████████████████▎   | 90/98 [04:31<00:24,  3.03s/it]
TRAIN (2) | Loss: 2.040 | Acc 0.710 mIoU 0.460:  92%|█████████████████████████████████████████▎   | 90/98 [04:34<00:24,  3.03s/it]
TRAIN (2) | Loss: 2.040 | Acc 0.710 mIoU 0.460:  93%|█████████████████████████████████████████▊   | 91/98 [04:34<00:21,  3.01s/it]
TRAIN (2) | Loss: 2.041 | Acc 0.709 mIoU 0.459:  93%|█████████████████████████████████████████▊   | 91/98 [04:38<00:21,  3.01s/it]
TRAIN (2) | Loss: 2.041 | Acc 0.709 mIoU 0.459:  94%|██████████████████████████████████████████▏  | 92/98 [04:38<00:18,  3.05s/it]
TRAIN (2) | Loss: 2.038 | Acc 0.710 mIoU 0.459:  94%|██████████████████████████████████████████▏  | 92/98 [04:40<00:18,  3.05s/it]
TRAIN (2) | Loss: 2.038 | Acc 0.710 mIoU 0.459:  95%|██████████████████████████████████████████▋  | 93/98 [04:40<00:15,  3.02s/it]
TRAIN (2) | Loss: 2.034 | Acc 0.711 mIoU 0.461:  95%|██████████████████████████████████████████▋  | 93/98 [04:43<00:15,  3.02s/it]
TRAIN (2) | Loss: 2.034 | Acc 0.711 mIoU 0.461:  96%|███████████████████████████████████████████▏ | 94/98 [04:43<00:12,  3.03s/it]
TRAIN (2) | Loss: 2.033 | Acc 0.711 mIoU 0.460:  96%|███████████████████████████████████████████▏ | 94/98 [04:47<00:12,  3.03s/it]
TRAIN (2) | Loss: 2.033 | Acc 0.711 mIoU 0.460:  97%|███████████████████████████████████████████▌ | 95/98 [04:47<00:09,  3.03s/it]
TRAIN (2) | Loss: 2.035 | Acc 0.710 mIoU 0.460:  97%|███████████████████████████████████████████▌ | 95/98 [04:50<00:09,  3.03s/it]
TRAIN (2) | Loss: 2.035 | Acc 0.710 mIoU 0.460:  98%|████████████████████████████████████████████ | 96/98 [04:50<00:06,  3.02s/it]
TRAIN (2) | Loss: 2.035 | Acc 0.710 mIoU 0.460:  98%|████████████████████████████████████████████ | 96/98 [04:53<00:06,  3.02s/it]
TRAIN (2) | Loss: 2.035 | Acc 0.710 mIoU 0.460:  99%|████████████████████████████████████████████▌| 97/98 [04:53<00:03,  3.04s/it]
TRAIN (2) | Loss: 2.035 | Acc 0.711 mIoU 0.459:  99%|████████████████████████████████████████████▌| 97/98 [04:56<00:03,  3.04s/it]
TRAIN (2) | Loss: 2.035 | Acc 0.711 mIoU 0.459: 100%|█████████████████████████████████████████████| 98/98 [04:56<00:00,  3.04s/it]
TRAIN (2) | Loss: 2.035 | Acc 0.711 mIoU 0.459: 100%|█████████████████████████████████████████████| 98/98 [04:56<00:00,  3.02s/it]

  0%|                                                                                                       | 0/6 [00:00<?, ?it/s]
VAL (2) | Loss: 1.985 | Acc 0.711 mIoU 0.468:   0%|                                                         | 0/6 [00:00<?, ?it/s]
VAL (2) | Loss: 1.985 | Acc 0.711 mIoU 0.468:  17%|████████▏                                        | 1/6 [00:00<00:04,  1.17it/s]
